dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,7.631498,2.962402,6.442375,0.845558,-0.745515,0.000000,5.526432
0.020000,7.643660,2.950867,6.459137,0.830647,-0.745515,-0.000000,5.522027
0.020000,7.655556,2.939485,6.475601,0.815737,-0.745515,0.000000,5.517734
0.020000,7.667190,2.928260,6.491766,0.800827,-0.745515,0.000000,5.513550
0.020000,7.678563,2.917195,6.507634,0.785916,-0.745515,-0.000000,5.509475
0.020000,7.689677,2.906293,6.523203,0.771006,-0.745515,0.000000,5.505507
0.020000,7.700538,2.895558,6.538474,0.756096,-0.745515,-0.000000,5.501643
0.020000,7.711146,2.884992,6.553447,0.741186,-0.745515,0.000000,5.497881
0.020000,7.721505,2.874596,6.568122,0.726275,-0.745515,-0.000000,5.494221
0.020000,7.731615,2.864377,6.582498,0.711365,-0.745515,-0.000000,5.490660
0.020000,7.741482,2.854334,6.596576,0.696455,-0.745515,0.000000,5.487197
0.020000,7.751106,2.844472,6.610356,0.681544,-0.745515,-0.000000,5.483830
0.020000,7.760488,2.834791,6.623838,0.666634,-0.745515,0.000000,5.480557
0.020000,7.769634,2.825295,6.637021,0.651724,-0.745515,-0.000000,5.477377
0.020000,7.778543,2.815986,6.649907,0.636813,-0.745515,0.000000,5.474289
0.020000,7.787218,2.806866,6.662494,0.621903,-0.745515,-0.000000,5.471291
0.020000,7.795662,2.797936,6.674783,0.606993,-0.745515,-0.000000,5.468382
0.020000,7.803874,2.789201,6.686774,0.592082,-0.745515,0.000000,5.465560
0.020000,7.811860,2.780660,6.698466,0.577172,-0.745515,-0.000000,5.462824
0.020000,7.819621,2.772315,6.709861,0.562262,-0.745515,0.000000,5.460173
0.020000,7.827155,2.764171,6.720957,0.547352,-0.745515,0.000000,5.457605
0.020000,7.834467,2.756226,6.731755,0.532441,-0.745515,-0.000000,5.455120
0.020000,7.841559,2.748483,6.742254,0.517531,-0.745515,0.000000,5.452716
0.020000,7.848431,2.740944,6.752456,0.502621,-0.745515,0.000000,5.450393
0.020000,7.855087,2.733609,6.762359,0.487710,-0.745515,0.000000,5.448148
0.020000,7.861526,2.726481,6.771964,0.472800,-0.745515,-0.000000,5.445981
0.020000,7.867750,2.719562,6.781271,0.457890,-0.745515,0.000000,5.443891
0.020000,7.873761,2.712852,6.790280,0.442979,-0.745515,0.000000,5.441878
0.020000,7.879560,2.706353,6.798990,0.428069,-0.745515,-0.000000,5.439939
0.020000,7.885148,2.700065,6.807403,0.413159,-0.745515,0.000000,5.438075
0.020000,7.890527,2.693991,6.815517,0.398249,-0.745515,-0.000000,5.436285
0.020000,7.895698,2.688131,6.823333,0.383338,-0.745515,0.000000,5.434566
0.020000,7.900663,2.682486,6.830850,0.368428,-0.745515,-0.000000,5.432920
0.020000,7.905423,2.677056,6.838070,0.353518,-0.745515,0.000000,5.431345
0.020000,7.909977,2.671845,6.844991,0.338607,-0.745515,0.000000,5.429839
0.020000,7.914327,2.666852,6.851614,0.323697,-0.745515,0.000000,5.428404
0.020000,7.918476,2.662077,6.857939,0.308787,-0.745515,-0.000000,5.427038
0.020000,7.922423,2.657522,6.863965,0.293876,-0.745515,0.000000,5.425740
0.020000,7.926168,2.653189,6.869694,0.278966,-0.745515,0.000000,5.424510
0.020000,7.929715,2.649076,6.875124,0.264056,-0.745515,-0.000000,5.423347
0.020000,7.933061,2.645186,6.880256,0.249145,-0.745515,0.000000,5.422251
0.020000,7.936210,2.641518,6.885090,0.234235,-0.745515,0.000000,5.421221
0.020000,7.939160,2.638073,6.889626,0.219325,-0.745515,-0.000000,5.420257
0.020000,7.941914,2.634852,6.893863,0.204415,-0.745515,0.000000,5.419358
