dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,12.137366,4.849997,12.101930,2.558607,-0.807678,4.796924,1.414347
0.020000,12.144380,4.900406,12.152825,2.544749,-0.692894,5.739202,1.450936
0.020000,12.149500,4.950818,12.203496,2.533534,-0.560778,6.605790,1.488341
0.020000,12.152705,5.001221,12.254001,2.525241,-0.414659,7.305927,1.526349
0.020000,12.153979,5.051606,12.304402,2.520077,-0.258190,7.823458,1.564732
0.020000,12.153315,5.101965,12.354765,2.518135,-0.097107,8.054175,1.603256
0.020000,12.150711,5.152285,12.405153,2.519412,0.063865,8.048590,1.641687
0.020000,12.146175,5.202557,12.455630,2.523810,0.219894,7.801446,1.679800
0.020000,12.139720,5.252766,12.506251,2.531072,0.363090,7.159802,1.717383
0.020000,12.131368,5.302894,12.557070,2.540967,0.494741,6.582520,1.754247
0.020000,12.121147,5.352923,12.608132,2.553105,0.606913,5.608598,1.790230
0.020000,12.109091,5.402830,12.659475,2.567123,0.700890,4.698886,1.825193
0.020000,12.095242,5.452591,12.711127,2.582614,0.774554,3.683179,1.859030
0.020000,12.079648,5.502180,12.763111,2.599185,0.828579,2.701253,1.891662
0.020000,12.062361,5.551573,12.815442,2.616536,0.867548,1.948444,1.923034
0.020000,12.043437,5.600742,12.868127,2.634253,0.885854,0.915321,1.953117
0.020000,12.022936,5.649663,12.921169,2.652126,0.893623,0.388429,1.981900
0.020000,12.000920,5.698311,12.974567,2.669910,0.889190,-0.221619,2.009391
0.020000,11.977453,5.746666,13.028315,2.687402,0.874605,-0.729276,2.035611
0.020000,11.952600,5.794707,13.082405,2.704467,0.853287,-1.065911,2.060591
0.020000,11.928653,5.838562,13.132372,2.498373,-10.304732,-557.900944,2.080328
0.020000,11.901413,5.886065,13.187131,2.737930,11.977852,1114.129207,2.102871
0.020000,11.873296,5.932550,13.241457,2.716324,-1.080314,-652.908275,2.126990
0.020000,11.844282,5.977922,13.295313,2.692809,-1.175725,-4.770574,2.152817
0.020000,11.814350,6.022082,13.348662,2.667418,-1.269545,-4.691019,2.180485
0.020000,11.783483,6.064926,13.401467,2.640239,-1.358935,-4.469456,2.210136
0.020000,11.751672,6.106340,13.453688,2.611060,-1.458977,-5.002141,2.241904
0.020000,11.718908,6.146208,13.505291,2.580187,-1.543624,-4.232337,2.275918
0.020000,11.685192,6.184413,13.556246,2.547744,-1.622156,-3.926606,2.312290
0.020000,11.650527,6.220838,13.606530,2.514170,-1.678733,-2.828838,2.351102
0.020000,11.614922,6.255369,13.656129,2.479987,-1.709124,-1.519546,2.392399
0.020000,11.578389,6.287903,13.705049,2.445981,-1.700299,0.441231,2.436167
